ID,dataset,split,premise,hypothesis,gold_label,has_reference_relation,prompt,model,repeat,raw_response,KB,error
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,"answer: entailment
relations: { entails(wooden hammer, hammer) }","isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,"answer: entailment
relations: { entails(wooden hammer, hammer) }","isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,"answer: entailment
relations: { entails(wooden hammer, hammer) }","isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,"answer: entailment
relations: { entails(wooden hammer, hammer) }","isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-oss-20b,1,"answer: entailment
relations: { entails(wooden hammer, hammer), entails(hold up, hold) }","isa_wn(wooden hammer, hammer); isa_wn(hold up, hold)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-oss-20b,2,"answer: entailment
relations: { entails(hold up, hold), entails(wooden hammer, hammer) }","isa_wn(hold up, hold); isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-oss-20b,3,"answer: entailment
relations: { entails(hold up, hold), entails(wooden hammer, hammer) }","isa_wn(hold up, hold); isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-oss-20b,4,"answer: entailment
relations: { entails(wooden hammer, hammer), entails(hold up, hold) }","isa_wn(wooden hammer, hammer); isa_wn(hold up, hold)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-oss-20b,5,"answer: entailment
relations: { entails(hold up, hold), entails(wooden hammer, hammer) }","isa_wn(hold up, hold); isa_wn(wooden hammer, hammer)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(man, person), entails(holding, hold), entails(hammer, tool) }","isa_wn(man, person); isa_wn(holding, hold); isa_wn(hammer, tool)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(man, person), entails(holding, hold), entails(hammer, tool) }","isa_wn(man, person); isa_wn(holding, hold); isa_wn(hammer, tool)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(man, person), entails(holding, hold), entails(hammer, tool) }","isa_wn(man, person); isa_wn(holding, hold); isa_wn(hammer, tool)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(man, person), entails(holding, hold), entails(hammer, tool) }","isa_wn(man, person); isa_wn(holding, hold); isa_wn(hammer, tool)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(man, person), entails(holding, hold), entails(hammer, tool) }","isa_wn(man, person); isa_wn(holding, hold); isa_wn(hammer, tool)",
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-5.4,1,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-5.4,2,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-5.4,3,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-5.4,4,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,openai/gpt-5.4,5,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.5-flash,1,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.5-flash,2,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.5-flash,3,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.5-flash,4,"answer: entailment
relations: { }",NO_RELATION,
119364730.jpg#3r1e,snli,train,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man holding a hammer.,entailment,TRUE,lasha,google/gemini-3.5-flash,5,"answer: entailment
relations: { }",NO_RELATION,
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-oss-20b,1,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-oss-20b,2,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-oss-20b,3,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-oss-20b,4,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,openai/gpt-oss-20b,5,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(performing, playing) }","isa_wn(performing, playing)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
1262,sick,test,A band is performing onstage,A band is playing onstage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { entails(perform, play) }","isa_wn(perform, play)",
