model,prompt_style,problem_id,dataset,split,gold_label,pred_no_kb,status_no_kb,pred_with_raw_kb,status_with_raw_kb,raw_correct,pred_with_kb,status_with_kb,normalised_correct,final_status,fixed_by,kb_raw_count,kb_filtered_count,kb_raw,kb_filtered,kb_details,llm_error
anthropic/claude-opus-4.5,icl,vg_len47r3e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-opus-4.5,icl,vg_len47r4e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""disj(white, black)""]","[""disj(white, black)""]","[{""relation"": ""disj(white, black)"", ""provenance"": ""llm"", ""original_text"": ""disj(white, black)""}]",
anthropic/claude-opus-4.5,icl,vg_len46r5e,snli,train,entailment,neutral,success,contradiction,success,False,contradiction,success,False,kb_not_solved,,1,1,"[""disj(white, black)""]","[""disj(white, black)""]","[{""relation"": ""disj(white, black)"", ""provenance"": ""llm"", ""original_text"": ""disj(white, black)""}]",
anthropic/claude-opus-4.5,icl,3228793611.jpg#4r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(dig, play)""]","[""isa_wn(dig, play)""]","[{""relation"": ""isa_wn(dig, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(dig, play)""}]",
anthropic/claude-opus-4.5,icl,3134092148.jpg#3r2e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-opus-4.5,icl,2217728745.jpg#4r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-opus-4.5,icl,3479245321.jpg#4r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(campsite, camp)""]","[""isa_wn(campsite, camp)""]","[{""relation"": ""isa_wn(campsite, camp)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(campsite, camp)""}]",
anthropic/claude-opus-4.5,icl,2741990005.jpg#4r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(vault, jump)""]","[""isa_wn(vault, jump)""]","[{""relation"": ""isa_wn(vault, jump)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(vault, jump)""}]",
anthropic/claude-opus-4.5,icl,3614595423.jpg#4r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(child, kid)""]","[""isa_wn(child, kid)""]","[{""relation"": ""isa_wn(child, kid)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(child, kid)""}]",
anthropic/claude-opus-4.5,icl,207584893.jpg#3r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,1792,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(walk, move around)""]","[""isa_wn(walk, move around)""]","[{""relation"": ""isa_wn(walk, move around)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(walk, move around)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,2281,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(open, bite)""]","[""isa_wn(open, bite)""]","[{""relation"": ""isa_wn(open, bite)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(open, bite)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,2809,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,normalised_kb_solved,both,1,2,"[""isa_wn(cartoon, animated)""]","[""isa_wn(cartoon, animated)"", ""isa_wn(cartoon, animate)""]","[{""relation"": ""isa_wn(cartoon, animated)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cartoon, animated)""}, {""relation"": ""isa_wn(cartoon, animate)"", ""provenance"": ""derived_lemma"", ""original_text"": ""isa_wn(cartoon, animated)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3853,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(piano, keyboard)""]","[""isa_wn(piano, keyboard)""]","[{""relation"": ""isa_wn(piano, keyboard)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(piano, keyboard)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4181,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(eat, bite)""]","[""isa_wn(eat, bite)""]","[{""relation"": ""isa_wn(eat, bite)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(eat, bite)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4766,sick,train,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,1,"[""isa_wn(roast, cook)""]","[""isa_wn(cook, roast)""]","[{""relation"": ""isa_wn(cook, roast)"", ""provenance"": ""derived_swap"", ""original_text"": ""isa_wn(roast, cook)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4974,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hedgehog, small animal)""]","[""isa_wn(hedgehog, small animal)""]","[{""relation"": ""isa_wn(hedgehog, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hedgehog, small animal)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5149,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(cord, rope)""]","[""isa_wn(cord, rope)""]","[{""relation"": ""isa_wn(cord, rope)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cord, rope)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5198,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,2,2,"[""isa_wn(boy, child)"", ""isa_wn(say, talk)""]","[""isa_wn(boy, child)"", ""isa_wn(say, talk)""]","[{""relation"": ""isa_wn(boy, child)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, child)""}, {""relation"": ""isa_wn(say, talk)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(say, talk)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5435,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(baby panda, cub)""]","[""isa_wn(baby panda, cub)""]","[{""relation"": ""isa_wn(baby panda, cub)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(baby panda, cub)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5462,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(boy, guy)""]","[""isa_wn(boy, guy)""]","[{""relation"": ""isa_wn(boy, guy)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, guy)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5554,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(aim, handle)""]","[""isa_wn(aim, handle)""]","[{""relation"": ""isa_wn(aim, handle)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(aim, handle)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5555,sick,train,entailment,neutral,success,contradiction,success,False,contradiction,success,False,kb_not_solved,,1,1,"[""disj(aim, draw)""]","[""disj(aim, draw)""]","[{""relation"": ""disj(aim, draw)"", ""provenance"": ""llm"", ""original_text"": ""disj(aim, draw)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,6584,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,normalised_kb_solved,both,1,2,"[""isa_wn(young female, young girl)""]","[""isa_wn(young female, young girl)"", ""isa_wn(female, girl)""]","[{""relation"": ""isa_wn(young female, young girl)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(young female, young girl)""}, {""relation"": ""isa_wn(female, girl)"", ""provenance"": ""derived_diff"", ""original_text"": ""isa_wn(young female, young girl)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,8624,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(against, near)""]","[""isa_wn(against, near)""]","[{""relation"": ""isa_wn(against, near)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(against, near)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3586,sick,dev,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(play, practice)""]","[""isa_wn(play, practice)""]","[{""relation"": ""isa_wn(play, practice)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(play, practice)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,1262,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(perform, play)""]","[""isa_wn(perform, play)""]","[{""relation"": ""isa_wn(perform, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(perform, play)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,1497,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(strum, play)""]","[""isa_wn(strum, play)""]","[{""relation"": ""isa_wn(strum, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(strum, play)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3641,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,2,2,"[""isa_wn(woman, person)"", ""isa_wn(handle, hold)""]","[""isa_wn(woman, person)"", ""isa_wn(handle, hold)""]","[{""relation"": ""isa_wn(woman, person)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(woman, person)""}, {""relation"": ""isa_wn(handle, hold)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(handle, hold)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3974,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(awaken, wake up)""]","[""isa_wn(awaken, wake up)""]","[{""relation"": ""isa_wn(awaken, wake up)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(awaken, wake up)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4297,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(aircraft, plane)""]","[""isa_wn(aircraft, plane)""]","[{""relation"": ""isa_wn(aircraft, plane)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(aircraft, plane)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4494,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(comb, style)""]","[""isa_wn(comb, style)""]","[{""relation"": ""isa_wn(comb, style)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(comb, style)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4589,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hamster, small animal)""]","[""isa_wn(hamster, small animal)""]","[{""relation"": ""isa_wn(hamster, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hamster, small animal)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,4972,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(chop, slice)""]","[""isa_wn(chop, slice)""]","[{""relation"": ""isa_wn(chop, slice)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(chop, slice)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,5230,sick,test,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,1,"[""isa_wn(stroll, walk)""]","[""isa_wn(walk, stroll)""]","[{""relation"": ""isa_wn(walk, stroll)"", ""provenance"": ""derived_swap"", ""original_text"": ""isa_wn(stroll, walk)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3629664676.jpg#4r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,vg_len26r4e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,vg_len66r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(shiny, glitter)""]","[""isa_wn(shiny, glitter)""]","[{""relation"": ""isa_wn(shiny, glitter)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(shiny, glitter)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3159569570.jpg#4r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,4294390957.jpg#3r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(talk, speak)""]","[""isa_wn(talk, speak)""]","[{""relation"": ""isa_wn(talk, speak)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(talk, speak)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,1184967930.jpg#4r4e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(field, grass)""]","[""isa_wn(field, grass)""]","[{""relation"": ""isa_wn(field, grass)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(field, grass)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,2521878609.jpg#4r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(kid, human)""]","[""isa_wn(kid, human)""]","[{""relation"": ""isa_wn(kid, human)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(kid, human)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,303607405.jpg#4r3e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,436393371.jpg#3r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,vg_len84r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,326456451.jpg#4r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(rottweiler, animal)""]","[""isa_wn(rottweiler, animal)""]","[{""relation"": ""isa_wn(rottweiler, animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(rottweiler, animal)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,vg_len120r5e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,2543017787.jpg#4r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,2,2,"[""isa_wn(child, kid)"", ""isa_wn(ride swing, play)""]","[""isa_wn(child, kid)"", ""isa_wn(ride swing, play)""]","[{""relation"": ""isa_wn(child, kid)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(child, kid)""}, {""relation"": ""isa_wn(ride swing, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(ride swing, play)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,2647049174.jpg#4r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,normalised_kb_solved,both,2,1,"[""isa_wn(toddler, baby)"", ""isa_wn(eat, eat)""]","[""isa_wn(toddler, baby)""]","[{""relation"": ""isa_wn(toddler, baby)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(toddler, baby)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,2618866067.jpg#4r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,vg_len47r3e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,vg_len47r4e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""disj(white, black)""]","[""disj(white, black)""]","[{""relation"": ""disj(white, black)"", ""provenance"": ""llm"", ""original_text"": ""disj(white, black)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,vg_len46r5e,snli,train,entailment,neutral,success,contradiction,success,False,contradiction,success,False,kb_not_solved,,1,1,"[""disj(white, black)""]","[""disj(white, black)""]","[{""relation"": ""disj(white, black)"", ""provenance"": ""llm"", ""original_text"": ""disj(white, black)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3228793611.jpg#4r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(dig, play)""]","[""isa_wn(dig, play)""]","[{""relation"": ""isa_wn(dig, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(dig, play)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3134092148.jpg#3r2e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,2217728745.jpg#4r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,legacy_icl,3479245321.jpg#4r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(campsite, camp)""]","[""isa_wn(campsite, camp)""]","[{""relation"": ""isa_wn(campsite, camp)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(campsite, camp)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,2741990005.jpg#4r1e,snli,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(vault, jump)""]","[""isa_wn(vault, jump)""]","[{""relation"": ""isa_wn(vault, jump)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(vault, jump)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,3614595423.jpg#4r1e,snli,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(child, kid)""]","[""isa_wn(child, kid)""]","[{""relation"": ""isa_wn(child, kid)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(child, kid)""}]",
anthropic/claude-sonnet-4.5,legacy_icl,207584893.jpg#3r1e,snli,train,entailment,entailment,success,,pending,False,,pending,False,baseline_solved,,0,0,[],[],[],
anthropic/claude-sonnet-4.5,icl,1792,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(walk, move around)""]","[""isa_wn(walk, move around)""]","[{""relation"": ""isa_wn(walk, move around)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(walk, move around)""}]",
anthropic/claude-sonnet-4.5,icl,2281,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(open, bite)""]","[""isa_wn(open, bite)""]","[{""relation"": ""isa_wn(open, bite)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(open, bite)""}]",
